Thinking,Moves,Feature locations,Request Time, Request / Prompt Tokens, response Time, Response Tokens, Latency(milliseconds),Total Tokens,Score_in_every_run
" ""Secure economy and base while scouting enemy"", ","""moves"": [{""raw_move"": ""(3, 2): worker harvest((0, 0), (2, 1))"", ""unit_position"": [3, 2], ""unit_type"": ""worker"", ""action_type"": ""harvest""}, {""raw_move"": ""(0, 1): worker move((0, 0))"", ""unit_position"": [0, 1], ""unit_type"": ""worker"", ""action_type"": ""move""}, {""raw_move"": ""(2, 1): base train(worker)"", ""unit_position"": [2, 1], ""unit_type"": ""base"", ""action_type"": ""train""}, {""raw_move"": ""(3, 2): worker attack((5, 6))"", ""unit_position"": [3, 2], ""unit_type"": ""worker"", ""action_type"": ""attack""}]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=6, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=6, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}""]",2026-04-12T07:47:12.448737740Z,0,2026-04-12T07:47:16.658070995Z,0,4210,0,""
" ""Maintain economy stability and worker continuity. Harvest resources from neutral nodes while protecting workers and base."", \n","""moves"": [\n    {""raw_move"": ""(3, 2): worker harvest((0, 0), (2, 1))"", ""unit_position"": [3, 2], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(5, 6): enemy worker attack((3, 2))"", ""unit_position"": [5, 6], ""unit_type"": ""enemy worker"", ""action_type"": ""attack""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=6, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=6, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}""]",2026-04-12T07:47:16.665074188Z,0,2026-04-12T07:47:19.583834445Z,0,2918,0,""
" ""Prioritize stable harvesting and worker continuity. Establish a solid economy before expanding into production."", ","""moves"": [ {""raw_move"": ""(3,2): worker harvest((0, 0), (2, 1))"", ""unit_position"": [3, 2], ""unit_type"": ""worker"", ""action_type"": ""harvest""}, {""raw_move"": ""(1, 0): worker move((3, 2))"", ""unit_position"": [1, 0], ""unit_type"": ""worker"", ""action_type"": ""move""} ] }","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=6, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=6, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}""]",2026-04-12T07:47:19.591766136Z,0,2026-04-12T07:47:22.355869093Z,0,2764,0,""
" ""Maintain economy and defend base"", ","""moves"": [\n    {""raw_move"": ""(2, 1): worker harvest((0, 0), (2, 1))"", ""unit_position"": [2, 1], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(3, 2): worker move((5, 6))"", ""unit_position"": [3, 2], ""unit_type"": ""worker"", ""action_type"": ""move""},\n    {""raw_move"": ""(0, 1): worker attack((5, 6))"", ""unit_position"": [0, 1], ""unit_type"": ""worker"", ""action_type"": ""attack""},\n    {""raw_move"": ""(2, 1): base train(light)"", ""unit_position"": [2, 1], ""unit_type"": ""base"", ""action_type"": ""train""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=6, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=6, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}""]",2026-04-12T07:47:22.362726238Z,0,2026-04-12T07:47:26.694256156Z,0,4332,0,""
" ""Early game, prioritize stable harvesting and worker continuity."", \n","""moves"": [\n    {\n      ""raw_move"": ""(3, 2): idle()"",\n      ""unit_position"": [3, 2],\n      ""unit_type"": ""ally_worker_unit_1"",\n      ""action_type"": ""idle""\n    },\n    {\n      ""raw_move"": ""(0, 1): idle()"",\n      ""unit_position"": [0, 1],\n      ""unit_type"": ""ally_worker_unit_2"",\n      ""action_type"": ""idle""\n    },\n    {\n      ""raw_move"": ""(1, 0): idle()"",\n      ""unit_position"": [1, 0],\n      ""unit_type"": ""ally_worker_unit_3"",\n      ""action_type"": ""idle""\n    },\n    {\n      ""raw_move"": ""(2, 1): base train(worker)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=6, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=6, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 1) Ally Worker Unit {current_action=\""moving to (0,0)\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}""]",2026-04-12T07:47:26.700927564Z,0,2026-04-12T07:47:31.450479857Z,0,4750,0,""
" ""Continue harvesting and stable economy; train barracks and start production."", ","""moves"": [\n    {""raw_move"": ""(1, 0): worker harvest((0, 0), (2, 1))"", ""unit_position"": [1, 0], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(3, 2): worker build((5, 6), barracks)"", ""unit_position"": [3, 2], ""unit_type"": ""worker"", ""action_type"": ""build""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:31.456536506Z,0,2026-04-12T07:47:34.197498607Z,0,2741,0,""
" ""Continuing early game strategy to establish a stable economy and production."", ","""moves"": [\n    {""raw_move"": ""(6, 6): worker harvest((0, 2), (2, 1))"", ""unit_position"": [3, 2], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(5, 6): worker idle()"", ""unit_position"": [6, 6], ""unit_type"": ""worker"", ""action_type"": ""idle""},\n    {""raw_move"": ""(0, 2): worker idle()"", ""unit_position"": [3, 1], ""unit_type"": ""worker"", ""action_type"": ""idle""},\n    {""raw_move"": ""(5, 6): base train(worker)"", ""unit_position"": [2, 1], ""unit_type"": ""base"", ""action_type"": ""train""}\n] }","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:34.204631502Z,0,2026-04-12T07:47:38.444551144Z,0,4240,0,""
" ""Economy-first scaling. Prioritize stable harvesting, worker continuity, and disciplined setup before large commitments."", \n","""moves"": [\n    {\n      ""raw_move"": ""(3, 2): worker harvest((0, 0), (2, 1))"", \n      ""unit_position"": [3, 2], \n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(2, 1): base train(worker)"", \n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:38.451889433Z,0,2026-04-12T07:47:41.590456726Z,0,3139,0,""
" ""Economy-first scaling. Prioritize stable harvesting, worker continuity, and disciplined setup before large commitments."", \n","""moves"": [\n    {\n      ""raw_move"": ""(1,0): worker harvest((0,0), (2,1))"",\n      ""unit_position"": [1, 0],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(3,2): worker idle()"",\n      ""unit_position"": [3, 2],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""idle""\n    }\n]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:41.598959671Z,0,2026-04-12T07:47:44.695713233Z,0,3097,0,""
" ""Prioritize stable harvesting and worker continuity. Enter mid game."", ","""moves"": [\n    {""raw_move"": ""(2, 1): base train(worker)"", ""unit_position"": [2, 1], ""unit_type"": ""base"", ""action_type"": ""train""},\n    {""raw_move"": ""(0, 2): worker move((7, 7))"", ""unit_position"": [0, 2], ""unit_type"": ""worker"", ""action_type"": ""move""},\n    {""raw_move"": ""(3, 1): worker harvest((0, 0), (2, 1))"", ""unit_position"": [3, 1], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(5, 6): enemy unit attack((3, 2))"", ""unit_position"": [5, 6], ""unit_type"": ""enemy worker"", ""action_type"": ""attack""},\n    {""raw_move"": ""(1, 0): worker idle()"", ""unit_position"": [1, 0], ""unit_type"": ""worker"", ""action_type"": ""idle""}\n] }","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:44.703503020Z,0,2026-04-12T07:47:49.999254317Z,0,5296,0,""
" ""Economy-first scaling. Focus on stable harvesting and worker continuity."", ","""moves"": [\n    {""raw_move"": ""(2, 1): worker harvest((0, 0), (3, 2))"", ""unit_position"": [5, 5], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(3, 2): base train(worker)"", ""unit_position"": [5, 5], ""unit_type"": ""base"", ""action_type"": ""train""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:50.006166900Z,0,2026-04-12T07:47:52.629570465Z,0,2623,0,""
" ""Continue harvesting and expand base resources. Train army units to secure a stable economy."", ","""moves"": [\n    {\n        ""raw_move"": ""(1, 0): worker harvest((0, 0), (2, 1))"",\n        ""unit_position"": [1, 0],\n        ""unit_type"": ""worker"",\n        ""action_type"": ""harvest""\n    },\n    {\n        ""raw_move"": ""(3, 2): base train(light)"",\n        ""unit_position"": [3, 2],\n        ""unit_type"": ""base"",\n        ""action_type"": ""train""\n    }\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:52.635080720Z,0,2026-04-12T07:47:55.599199358Z,0,2964,0,""
" ""Continue stable harvesting and worker continuity to support future army production."", \n","""moves"": [\n    {""raw_move"": ""(1, 0): worker harvest((0, 0), (2, 1))"", ""unit_position"": [1, 0], ""unit_type"": ""worker"", ""action_type"": ""harvest""},\n    {""raw_move"": ""(3, 2): worker move((2, 1))"", ""unit_position"": [3, 2], ""unit_type"": ""worker"", ""action_type"": ""move""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:55.605690931Z,0,2026-04-12T07:47:58.328206911Z,0,2723,0,""
" ""Economy-first scaling. Priority is on stable harvesting and worker continuity."", \n","""moves"": [\n    {""raw_move"": ""(6, 6): light move((2,1))"", ""unit_position"": [3, 2], ""unit_type"": ""light"", ""action_type"": ""move""},\n    {""raw_move"": ""(0, 2): base train(worker)"", ""unit_position"": [0, 2], ""unit_type"": ""base"", ""action_type"": ""train""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:47:58.334619698Z,0,2026-04-12T07:48:00.837572711Z,0,2503,0,""
" ""Stabilize economy by reinforcing production and harvesting resources."", ","""moves"": [\n    {\n      ""raw_move"": ""(2, 1): base train(light)"", \n      ""unit_position"": [2, 1], \n      ""unit_type"": ""base"", \n      ""action_type"": ""train""\n    },\n    {""raw_move"": ""(1, 0): worker harvest((0, 0), (2, 1))"", \n      ""unit_position"": [1, 0], \n      ""unit_type"": ""worker"", \n      ""action_type"": ""harvest""},\n    {""raw_move"": ""(3, 1): worker attack((6, 6))"", \n      ""unit_position"": [3, 1], \n      ""unit_type"": ""worker"", \n      ""action_type"": ""attack""}\n]}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=16}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""harvesting from (0,0)\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:48:00.843887005Z,0,2026-04-12T07:48:04.805699315Z,0,3962,0,""
" ""Continue to build up economy and protect it. Harvest resources efficiently."", \n","""moves"": [\n    {\n      ""raw_move"": ""(0, 2): worker harvest((0, 0), (2, 1))"",\n      ""unit_position"": [0, 2],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""harvest""\n    },\n    {\n      ""raw_move"": ""(3, 2): worker move((7, 7))"",\n      ""unit_position"": [3, 2],\n      ""unit_type"": ""worker"",\n      ""action_type"": ""move""\n    },\n    {\n      ""raw_move"": ""(2, 1): base train(worker)"",\n      ""unit_position"": [2, 1],\n      ""unit_type"": ""base"",\n      ""action_type"": ""train""\n    }\n]\n}","[""Feature locations:"", ""(0, 0) Neutral Resource Node {resources=15}"", ""(7, 7) Neutral Resource Node {resources=20}"", ""(2, 1) Ally Base Unit {resources=5, current_action=\""producing unit at (0,0)\"", HP=10}"", ""(5, 6) Enemy Base Unit {resources=5, current_action=\""idling\"", HP=10}"", ""(3, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(6, 6) Enemy Worker Unit {current_action=\""idling\"", HP=1}"", ""(0, 2) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(1, 0) Ally Worker Unit {current_action=\""idling\"", HP=1}"", ""(3, 1) Ally Worker Unit {current_action=\""idling\"", HP=1}""]",2026-04-12T07:48:04.811427285Z,0,2026-04-12T07:48:08.834553290Z,0,4023,0,""
